subset,filename,prediction
CasualConversationsM,0667_09.MP4,0.0
CasualConversationsH,1206_07.MP4,0.0
CasualConversationsH,1535_02.MP4,0.3333333333333333
CasualConversationsA,1777_11.MP4,0.3333333333333333
CasualConversationsA,1423_01.MP4,0.0
CasualConversationsA,1423_05.MP4,0.1
CasualConversationsH,1525_11.MP4,0.2
CasualConversationsA,1924_02.MP4,0.5
CasualConversationsH,1358_24.MP4,0.23333333333333334
CasualConversationsA,1619_00.MP4,0.3103448275862069
CasualConversationsM,1118_13.MP4,0.0
CasualConversationsM,0814_09.MP4,0.0
CasualConversationsA,1473_02.MP4,0.0
CasualConversationsH,1317_04.MP4,0.0
CasualConversationsA,1424_04.MP4,0.17857142857142858
CasualConversationsM,0781_10.MP4,0.0
CasualConversationsM,0788_06.MP4,0.0
CasualConversationsM,0788_10.MP4,0.0
CasualConversationsM,0638_04.MP4,0.5
CasualConversationsM,1025_09.MP4,0.3333333333333333
CasualConversationsM,1082_13.MP4,0.43333333333333335
CasualConversationsM,1053_13.MP4,0.4666666666666667
CasualConversationsA,1171_14.MP4,0.3333333333333333
CasualConversationsM,0786_08.MP4,0.0
CasualConversationsA,1150_02.MP4,0.0
CasualConversationsM,0993_10.MP4,0.2
CasualConversationsM,0555_12.MP4,0.0
CasualConversationsH,1316_01.MP4,0.06666666666666667
CasualConversationsH,1316_02.MP4,0.43333333333333335
CasualConversationsH,1150_01.MP4,0.0
CasualConversationsM,1056_14.MP4,0.0
CasualConversationsM,0702_04.MP4,0.4666666666666667
CasualConversationsM,0702_05.MP4,0.36666666666666664
CasualConversationsM,0747_07.MP4,0.0
CasualConversationsM,0829_07.MP4,0.5
CasualConversationsA,1270_02.MP4,0.0
CasualConversationsH,1568_07.MP4,0.4666666666666667
CasualConversationsM,0680_10.MP4,0.0
CasualConversationsH,1255_10.MP4,0.5
CasualConversationsH,1341_05.MP4,0.28
CasualConversationsM,0604_08.MP4,0.0
CasualConversationsA,1481_00.MP4,0.3448275862068966
CasualConversationsH,1543_09.MP4,0.36666666666666664
CasualConversationsH,1522_04.MP4,0.2857142857142857
CasualConversationsM,0966_01.MP4,0.08
CasualConversationsM,0572_08.MP4,0.0
CasualConversationsM,0893_00.MP4,0.2857142857142857
CasualConversationsM,0893_01.MP4,0.39285714285714285
CasualConversationsM,0813_09.MP4,0.4642857142857143
CasualConversationsH,1213_10.MP4,0.10344827586206896
CasualConversationsA,1311_00.MP4,0.3
CasualConversationsA,1451_03.MP4,0.42857142857142855
CasualConversationsH,1523_11.MP4,0.3333333333333333
