subset,filename,prediction
CasualConversationsA,1140_00.MP4,0.995072084848485
CasualConversationsA,1140_02.MP4,0.5225313709090909
CasualConversationsA,1149_02.MP4,0.7766002321212121
CasualConversationsA,1151_01.MP4,0.9825151296969696
CasualConversationsA,1154_02.MP4,0.9496581106060606
CasualConversationsA,1154_13.MP4,0.7649586593939394
CasualConversationsA,1240_02.MP4,0.78591617
CasualConversationsA,1241_02.MP4,0.9918527945454546
CasualConversationsA,1242_02.MP4,0.8208956987878787
CasualConversationsA,1243_02.MP4,0.9947287421212121
CasualConversationsA,1245_02.MP4,0.7611374524242424
CasualConversationsA,1257_02.MP4,0.5416162354545456
CasualConversationsA,1258_02.MP4,0.7287809700000001
CasualConversationsA,1259_03.MP4,0.9410420860606061
CasualConversationsA,1260_03.MP4,0.9677184206060606
CasualConversationsA,1261_02.MP4,0.5181610713333332
CasualConversationsA,1263_02.MP4,0.9383626293939394
CasualConversationsA,1264_02.MP4,0.968722253030303
CasualConversationsA,1265_02.MP4,0.9604321757575759
CasualConversationsA,1266_02.MP4,0.9421411742424243
CasualConversationsA,1269_02.MP4,0.933258113939394
CasualConversationsA,1272_02.MP4,0.9946516775757578
CasualConversationsA,1273_02.MP4,0.7336490106060606
CasualConversationsA,1274_02.MP4,0.7269363130303029
CasualConversationsA,1275_02.MP4,0.975774496060606
CasualConversationsA,1276_02.MP4,0.9909559945454546
CasualConversationsA,1277_07.MP4,0.7663033954545454
CasualConversationsA,1278_07.MP4,0.974831709090909
CasualConversationsA,1284_02.MP4,0.9463316642424242
CasualConversationsA,1295_02.MP4,0.9844204506060608
CasualConversationsA,1296_02.MP4,0.9785239812121214
CasualConversationsA,1299_02.MP4,0.9365171921212122
CasualConversationsA,1300_02.MP4,0.9960038569696971
CasualConversationsA,1301_02.MP4,0.7383087345454545
CasualConversationsA,1302_02.MP4,0.967805196060606
CasualConversationsA,1303_02.MP4,0.7944099245454546
CasualConversationsA,1304_02.MP4,0.9808920293939395
CasualConversationsA,1308_02.MP4,0.7829807827272728
CasualConversationsA,1316_02.MP4,0.7642963821212122
CasualConversationsA,1317_02.MP4,0.8380306363636363
CasualConversationsA,1318_03.MP4,0.9913140709090908
CasualConversationsA,1320_02.MP4,0.9121489115151515
CasualConversationsA,1321_02.MP4,0.9835677042424242
CasualConversationsA,1323_02.MP4,0.9097809042424242
CasualConversationsA,1324_11.MP4,0.5606636715151515
CasualConversationsA,1325_02.MP4,0.923326243030303
