subset,filename,prediction
CasualConversationsA,1140_00.MP4,0.995072084848485
CasualConversationsA,1140_02.MP4,0.5225313709090909
CasualConversationsA,1149_02.MP4,0.7766002321212121
CasualConversationsA,1149_13.MP4,0.0017561638533333333
CasualConversationsA,1150_14.MP4,0.006145054378787879
CasualConversationsA,1151_01.MP4,0.9825151296969696
CasualConversationsA,1151_14.MP4,0.03789784568484848
CasualConversationsA,1152_08.MP4,0.000659341233030303
CasualConversationsA,1153_11.MP4,0.0011735667215151512
CasualConversationsA,1154_02.MP4,0.9496581106060606
CasualConversationsA,1154_13.MP4,0.7649586593939394
CasualConversationsA,1156_00.MP4,0.0021358496796969693
CasualConversationsA,1157_03.MP4,0.07397982621212122
CasualConversationsA,1239_00.MP4,2.4727128757575757e-05
CasualConversationsA,1239_02.MP4,0.25848987393939393
CasualConversationsA,1240_02.MP4,0.78591617
CasualConversationsA,1240_08.MP4,0.006993383993939394
CasualConversationsA,1241_02.MP4,0.9918527945454546
CasualConversationsA,1241_03.MP4,0.10299198115151514
CasualConversationsA,1242_02.MP4,0.8208956987878787
CasualConversationsA,1242_10.MP4,7.494819633333333e-05
CasualConversationsA,1243_02.MP4,0.9947287421212121
CasualConversationsA,1243_14.MP4,0.02516967721212121
CasualConversationsA,1244_07.MP4,0.4726054987878788
CasualConversationsA,1244_13.MP4,0.40702687545454547
CasualConversationsA,1245_01.MP4,0.00394016584151515
CasualConversationsA,1245_02.MP4,0.7611374524242424
CasualConversationsA,1247_00.MP4,0.0005111966024242424
CasualConversationsA,1248_08.MP4,0.005563564278181819
CasualConversationsA,1249_08.MP4,0.007661469663636363
CasualConversationsA,1250_09.MP4,0.0013248321342424242
CasualConversationsA,1257_02.MP4,0.5416162354545456
CasualConversationsA,1257_08.MP4,0.00027669941836363637
CasualConversationsA,1258_02.MP4,0.7287809700000001
CasualConversationsA,1258_04.MP4,0.10584125748181818
CasualConversationsA,1259_03.MP4,0.9410420860606061
CasualConversationsA,1259_08.MP4,0.49748289
CasualConversationsA,1260_01.MP4,0.11704587759696969
CasualConversationsA,1260_03.MP4,0.9677184206060606
CasualConversationsA,1261_02.MP4,0.5181610713333332
CasualConversationsA,1262_07.MP4,0.06820915751515151
CasualConversationsA,1263_02.MP4,0.9383626293939394
CasualConversationsA,1263_11.MP4,0.006502990396969697
CasualConversationsA,1264_01.MP4,0.00560442063030303
CasualConversationsA,1264_02.MP4,0.968722253030303
CasualConversationsA,1265_02.MP4,0.9604321757575759
